datetime;uc01;uc02;uc03;uc04
15.01.2019 3:00:00;2560,901854741;2388,969922960;2373,034762049;2216,363069112
15.01.2019 4:00:00;2433,062373223;2294,493503198;2200,728395341;2293,380617592
15.01.2019 5:00:00;2481,355421582;2350,672613094;2137,209959020;2353,676980478
15.01.2019 6:00:00;2625,056920184;2416,034697601;2223,588727831;2352,745080803
15.01.2019 7:00:00;2565,300545943;2382,293210525;2200,369233465;2368,236030544
15.01.2019 8:00:00;2693,511538202;2507,290711277;2264,712478979;2475,632743494
15.01.2019 9:00:00;2826,672194308;2578,765823141;2313,480117678;2528,588048975
15.01.2019 10:00:00;3060,837949755;2721,830541775;2291,618368183;2679,843238897
15.01.2019 11:00:00;3254,657465721;2858,247535686;2479,654527530;2781,244244807
15.01.2019 12:00:00;3432,111066981;2987,077182606;2500,481506872;2875,127686234
15.01.2019 13:00:00;3673,248937240;3140,395302028;2531,263164012;3032,148683717
15.01.2019 14:00:00;4009,655539531;3405,036054265;2762,464811885;3497,049334020
15.01.2019 15:00:00;4507,883336170;3658,732016936;2837,432783152;3564,359207894
15.01.2019 16:00:00;5102,747248817;4051,223862285;3062,727561579;3703,598282539
15.01.2019 17:00:00;5395,392807082;4261,193641222;3227,782544809;4035,357552489
15.01.2019 18:00:00;5419,773803726;4328,736386065;3044,868473792;3881,955220873
15.01.2019 19:00:00;5114,544472487;4194,886999047;3054,540357984;3413,919740224
15.01.2019 20:00:00;4794,392023989;3935,321495687;3348,103529408;3451,421666864
15.01.2019 21:00:00;4515,944280951;3667,169875663;3075,252591964;3375,868037761
15.01.2019 22:00:00;4245,448706562;3607,088965302;2908,796623775;3101,842821751
15.01.2019 23:00:00;4029,336390140;3455,525607611;2766,911990662;3049,621448795
16.01.2019 0:00:00;3523,338293525;3065,202775868;2673,197496735;2508,644678806
16.01.2019 1:00:00;3028,627910868;2683,037635215;2625,048362120;2384,786080631
16.01.2019 2:00:00;2664,840346677;2471,032266300;2357,283000036;2083,785718853
16.01.2019 3:00:00;2136,561129959;2098,145292519;2239,796086096;2000
16.01.2019 4:00:00;2000;2000;2057,671512941;2121,070234407
16.01.2019 5:00:00;2216,307672779;2152,030184914;2000;2212,214852284
16.01.2019 6:00:00;2421,820667767;2284,613694321;2062,794803141;2233,838937391
16.01.2019 7:00:00;2420,688348513;2293,220353228;2179,637642260;2269,880672305
16.01.2019 8:00:00;2526,937200404;2367,650892664;2159,746637777;2402,816749015
16.01.2019 9:00:00;2754,756238187;2522,020987707;2209,785206130;2559,116505109
16.01.2019 10:00:00;2938,579466019;2629,230169468;2234,833210069;2711,323356136
16.01.2019 11:00:00;3187,044982901;2824,435575358;2423,170524469;2699,269900896
16.01.2019 12:00:00;3304,447839339;2888,440694493;2546,726424624;2746,387331424
16.01.2019 13:00:00;3501,806292765;3052,691992178;2576,538556614;3033,263631547
16.01.2019 14:00:00;3852,133915272;3270,134979932;2629,184785529;3331,641918666
16.01.2019 15:00:00;4369,459527473;3597,309843685;2510,465565128;3643,278875676
16.01.2019 16:00:00;4926,649768186;4043,456848181;2899,817456908;3747,815452357
16.01.2019 17:00:00;5201,491721233;4129,761837113;3265,326061423;3759,687446946
16.01.2019 18:00:00;5247,677379691;4131,642500156;3139,568210140;3451,348295954
16.01.2019 19:00:00;4832,436170769;3886,552547804;3007,749019084;3280,661449105
16.01.2019 20:00:00;4524,187065043;3800,418910630;3267,125811171;3159,130876188
16.01.2019 21:00:00;4168,029623876;3513,673544384;3172,673519989;3202,431512873
16.01.2019 22:00:00;3989,519729068;3390,308452936;2978,113023773;2943,610968883
16.01.2019 23:00:00;3843,313047829;3234,383385582;2629,017069502;2891,598753336
17.01.2019 0:00:00;3429,187985231;2970,208886197;2744,806977779;2604,671792600
17.01.2019 1:00:00;2992,940174370;2708,124960416;2497,185377137;2364,286640105
17.01.2019 2:00:00;2619,306803049;2440,963285333;2281,359498568;2147,612874656
17.01.2019 3:00:00;2259,430151004;2174,930915155;2209,692693807;2130,871524903
17.01.2019 4:00:00;2216,606696685;2149,246482598;2100,326343709;2166,998111125
17.01.2019 5:00:00;2342,568296645;2223,880071218;2099,399493635;2287,972677268
17.01.2019 6:00:00;2478,202677637;2331,734131573;2116,869894913;2287,732195680
17.01.2019 7:00:00;2529,177890215;2345,793865868;2159,396333060;2354,768626245
17.01.2019 8:00:00;2645,092287819;2425,020268339;2166,236995432;2508,880504206
17.01.2019 9:00:00;2850,916682193;2565,743612130;2267,296386750;2556,806821132
17.01.2019 10:00:00;2989,979445601;2658,240226049;2290,410271595;2645,003448558
17.01.2019 11:00:00;3196,017823698;2832,880768557;2334,129769248;2780,455213393
17.01.2019 12:00:00;3390,630137802;2932,106597055;2404,519223231;2857,925442144
17.01.2019 13:00:00;3410,845370008;2955,859530090;2599,809697144;2850,360250933
17.01.2019 14:00:00;3746,796856363;3133,752562785;2442,089342802;3141,476366700
17.01.2019 15:00:00;4217,506430816;3536,053069862;2582,940541570;3602,684476430
17.01.2019 16:00:00;4756,567616937;3839,712837284;2994,337189855;3560,411821065
17.01.2019 17:00:00;5127,741442862;4198,399886434;3223,969463913;3638,154434998
17.01.2019 18:00:00;5197,363990597;4136,076419491;2996,530236052;3570,811835134
17.01.2019 19:00:00;4886,998740046;3932,245553933;3285,850207428;3338,874841986
17.01.2019 20:00:00;4519,862087181;3807,856222647;2948,118367146;3091,860237139
17.01.2019 21:00:00;4115,367334580;3433,732436676;2932,100617085;2952,473541079
17.01.2019 22:00:00;3830,795263548;3274,537331070;2736,117371019;2872,810958390
17.01.2019 23:00:00;3721,732759599;3225,517778106;2537,699933230;2788,462879471
18.01.2019 0:00:00;3357,202399977;2974,032933712;2537,528540000;2533,830857739
18.01.2019 1:00:00;2976,906428165;2641,518865888;2394,380009203;2318,669277590
18.01.2019 2:00:00;2577,458643623;2391,847844130;2283,020647673;2162,914221820
18.01.2019 3:00:00;2271,369230730;2180,339159982;2240,066105955;2135,062275463
18.01.2019 4:00:00;2226,821228646;2159,460782907;2118,597756442;2182,622853767
18.01.2019 5:00:00;2317,987859592;2226,221664081;2065,126271457;2247,349652105
18.01.2019 6:00:00;2408,506541694;2270,896321516;2142,220672040;2245,031034353
18.01.2019 7:00:00;2479,077769311;2325,817841042;2125,318309299;2324,804735560
18.01.2019 8:00:00;2563,724869887;2402,006507012;2169,390338295;2403,114763803
18.01.2019 9:00:00;2750,117719858;2540,083041793;2252,680893291;2520,509343890
18.01.2019 10:00:00;3031,845697411;2691,526832481;2317,670510580;2640,277635439
18.01.2019 11:00:00;3217,240235222;2870,547941362;2302,134864539;2694,777980479
18.01.2019 12:00:00;3364,511610943;2972,265199792;2508,049093208;2966,520611712
18.01.2019 13:00:00;3586,270343427;3102,922163389;2476,855063571;2888,811369379
18.01.2019 14:00:00;3721,803071283;3144,805055714;2556,467450493;3165,762733769
18.01.2019 15:00:00;4256,767265380;3524,125455842;2657,314477090;3660,002428672
18.01.2019 16:00:00;4765,791654233;3971,195201133;2775,360660763;3808,124657744
18.01.2019 17:00:00;5008,921505039;4087,091236209;2913,744544616;3779,482248028
18.01.2019 18:00:00;4984,241033571;4029,832761886;3206,917044504;3495,588951697
18.01.2019 19:00:00;4471,756125870;3686,754892944;3264,333489161;3134,184264476
18.01.2019 20:00:00;4128,706114826;3494,733980050;2912,872825060;2982,786569618
18.01.2019 21:00:00;3989,263093152;3350,287932896;2611,362774711;2952,483807687
18.01.2019 22:00:00;3770,560036573;3240,588027180;2661,425092154;2926,878806136
18.01.2019 23:00:00;3761,418408906;3175,417915943;2780,857818440;2770,933868927
19.01.2019 0:00:00;3517,526740450;3045,841698918;2860,505404119;2729,617582520
19.01.2019 1:00:00;3402,241887189;2928,564697543;2670,359493859;2515,528155068
19.01.2019 2:00:00;2979,621434998;2636,792049810;2588,954722638;2358,118221157
19.01.2019 3:00:00;2623,540131991;2453,408237954;2366,510034712;2241,587064139
19.01.2019 4:00:00;2443,646320737;2295,167669373;2202,392556075;2230,575714611
19.01.2019 5:00:00;2457,607294307;2306,820274697;2160,966161101;2427,668977204
19.01.2019 6:00:00;2688,717387650;2499,379575390;2171,843985099;2434,131118665
19.01.2019 7:00:00;2842,211412195;2551,534426773;2227,510269175;2543,867116881
19.01.2019 8:00:00;3005,721810223;2716,303635104;2314,374869661;2775,963095994
19.01.2019 9:00:00;3314,760345671;2932,846325553;2319,485124619;2841,063368762
19.01.2019 10:00:00;3683,501523827;3157,340827073;2572,112812280;3067,681408939
19.01.2019 11:00:00;4009,006221922;3406,839942040;2514,471474157;3263,084615065
19.01.2019 12:00:00;4321,921819768;3615,944386840;2848,724820519;3472,012561722
19.01.2019 13:00:00;4387,641807121;3682,516830178;2877,572901683;3361,449356883
19.01.2019 14:00:00;4683,930111228;3907,653669707;2984,916880253;3490,585673355
19.01.2019 15:00:00;4863,524572686;3998,491994317;2914,712080707;3638,621281152
19.01.2019 16:00:00;4997,585399954;3986,177846216;3151,839376503;3667,148710088
19.01.2019 17:00:00;5228,064384972;4205,409187907;3223,406828666;3959,727717910
19.01.2019 18:00:00;5398,168944313;4340,435150438;3387,127958200;3677,205274042
19.01.2019 19:00:00;5252,154019042;4203,749146781;3300,523533599;3615,166770408
19.01.2019 20:00:00;4811,344293187;3872,421170769;3153,326566055;3371,116558262
19.01.2019 21:00:00;4547,428432310;3649,168156093;3191,072727961;3260,757787076
19.01.2019 22:00:00;4285,280794394;3571,030611438;2938,220762638;3038,155472844
19.01.2019 23:00:00;4027,028031177;3372,947425390;3014,617085345;2908,606353752
20.01.2019 0:00:00;3969,210608289;3384,689668483;3082,523060545;3004,783763174
20.01.2019 1:00:00;3714,160925097;3155,405489000;2879,535216370;2695,412125344
20.01.2019 2:00:00;3294,330958153;2914,715771346;2632,618071525;2489,539439285
20.01.2019 3:00:00;2900,009347360;2611,625824925;2571,615703548;2330,555846014
20.01.2019 4:00:00;2661,473687443;2444,969033000;2397,447695828;2403,414719280
20.01.2019 5:00:00;2655,074673719;2438,634978056;2275,422763330;2475,666134788
20.01.2019 6:00:00;2822,024421232;2587,919952344;2253,272898468;2528,634126995
20.01.2019 7:00:00;2943,292059195;2671,003214973;2303,849979364;2701,086975796
20.01.2019 8:00:00;3207,604366525;2813,162530374;2426,597806534;2959,114423550
20.01.2019 9:00:00;3609,140714440;3075,687879193;2506,202457607;3128,750548598
20.01.2019 10:00:00;3945,172091942;3355,499402270;2536,561622157;3372,973447953
20.01.2019 11:00:00;4246,047738868;3546,670374202;2651,572349683;3277,375117583
20.01.2019 12:00:00;4370,223678268;3570,407369004;2786,223964500;3482,619582590
20.01.2019 13:00:00;4412,423591237;3729,043422648;2833,754265794;3370,973662118
20.01.2019 14:00:00;4691,191693445;3855,823251028;2875,715861719;3766,652851189
20.01.2019 15:00:00;5114,681092102;4110,715500268;2865,755262356;3785,410967304
20.01.2019 16:00:00;5534,517991289;4383,903128861;2987,872340978;3960,322689911
20.01.2019 17:00:00;5854,331308646;4617,607261083;3465,252953545;3912,800958775
20.01.2019 18:00:00;5845,293572337;4618,813524804;3486,152727248;3937,730944472
20.01.2019 19:00:00;5505,638859277;4372,508916664;3352,499561673;3803,580892386
20.01.2019 20:00:00;5321,068617518;4193,568440276;3138,221164463;3781,594994802
20.01.2019 21:00:00;5055,567774796;4122,947930255;3193,359378630;3403,255869366
20.01.2019 22:00:00;4706,645097447;3932,695834419;3303,070710980;3197,046671404
20.01.2019 23:00:00;4439,392116390;3613,185757264;3202,351008587;3013,741262968
21.01.2019 0:00:00;4004,643474419;3395,889146810;2958,744065612;2772,007616395
21.01.2019 1:00:00;3489,934207452;3077,501594888;2661,382246746;2697,799152116
21.01.2019 2:00:00;3139,823349031;2798,726026020;2692,226716283;2420,343010874
21.01.2019 3:00:00;2810,405022357;2556,575939512;2393,939786067;2344,402372122
21.01.2019 4:00:00;2622,902185208;2424,543825277;2336,691446682;2344,651024383
21.01.2019 5:00:00;2675,772527638;2472,271529520;2203,392167678;2433,214136666
21.01.2019 6:00:00;2785,343337759;2512,665810754;2232,639767077;2411,500629909
21.01.2019 7:00:00;2788,414612778;2561,234658986;2235,557895816;2501,984839693
21.01.2019 8:00:00;2823,744028040;2591,879161098;2231,804629756;2502,237456629
21.01.2019 9:00:00;2993,893797963;2678,101730956;2319,991833713;2618,115460182
21.01.2019 10:00:00;3224,814451672;2875,669593165;2398,601918349;2905,320512510
21.01.2019 11:00:00;3500,694379248;3000,025373429;2559,515302382;3209,093488384
21.01.2019 12:00:00;4402,531474428;3606,257075487;2628,052262349;3388,153861300
21.01.2019 13:00:00;4408,793014807;3731,198843706;2757,592845568;3379,506513756
21.01.2019 14:00:00;4657,270890007;3834,052501536;2992,825365917;3741,377609009
21.01.2019 15:00:00;5118,994134917;4146,923932117;3231,113919934;3990,690023770
21.01.2019 16:00:00;5584,943415206;4543,909099433;3255,587920365;4367,392374024
21.01.2019 17:00:00;5898,554478280;4718,964517970;3152,467997368;4298,009269436
21.01.2019 18:00:00;5798,028219559;4681,717184684;3443,840232124;3737,347657342
21.01.2019 19:00:00;5501,845453291;4400,891991975;3307,633587667;3747,726915567
21.01.2019 20:00:00;5193,583931679;4150,129171175;3349,200249227;3483,810042070
21.01.2019 21:00:00;4833,498706329;3883,315483783;3247,255912426;3393,787322970
21.01.2019 22:00:00;4622,440043835;3743,662073326;3091,975067141;3282,437087465
21.01.2019 23:00:00;4284,342504893;3606,186513005;3070,715258878;3085,439568173
22.01.2019 0:00:00;3746,965116080;3224,980643110;2898,422491643;2650,911887225
22.01.2019 1:00:00;3286,481712896;2893,614588059;2651,463817480;2450,969219907
22.01.2019 2:00:00;2889,665448916;2582,862297548;2511,872534925;2307,057936797
22.01.2019 3:00:00;2551,946926988;2373,562623895;2286,553913836;2217,142503572
22.01.2019 4:00:00;2420,114196465;2282,740456191;2206,877960746;2283,868438337
22.01.2019 5:00:00;2490,603166494;2330,226326416;2164,994886702;2322,628217143
22.01.2019 6:00:00;2605,113487475;2437,757901624;2180,159879891;2335,477329716
22.01.2019 7:00:00;2574,253920365;2405,005374115;2182,247094531;2384,961437341
22.01.2019 8:00:00;2720,785594914;2503,531444641;2217,927685689;2470,458957514
22.01.2019 9:00:00;2856,534831741;2590,066576827;2201,799971291;2551,712591388
22.01.2019 10:00:00;3065,850849150;2730,754896192;2270,921504959;2716,951760371
22.01.2019 11:00:00;3262,216732587;2890,462438499;2309,607906900;2855,169456470
22.01.2019 12:00:00;3417,759375949;2987,315319625;2391,678552561;2875,335043255
22.01.2019 13:00:00;3615,292009940;3108,239267024;2497,585861547;2992,898623433
22.01.2019 14:00:00;4000,579891842;3385,104777235;2622,394501663;3362,179394379
22.01.2019 15:00:00;4520,231193754;3762,269311938;2678,931986816;3789,377647341
22.01.2019 16:00:00;5056,176646296;4158,738254045;2725,036087542;3791,705471902
22.01.2019 17:00:00;5423,563992488;4319,947657586;2916,877797753;3721,661443822
22.01.2019 18:00:00;5415,052040089;4350,785123226;3353,068700356;3846,329964788
22.01.2019 19:00:00;5109,761711966;4059,882463460;3490,386654660;3561,950157744
22.01.2019 20:00:00;4730,757539128;3963,948289201;3221,122434264;3356,148581336
22.01.2019 21:00:00;4557,927209972;3726,653057690;3106,676579511;3259,073151764
22.01.2019 22:00:00;4227,198359390;3505,229678869;3025,045329583;3185,171270896
22.01.2019 23:00:00;4017,241469119;3418,792957313;2919,647736804;3014,833633875
23.01.2019 0:00:00;3500,502646223;3031,612641819;2600,261377425;2508,329798945
23.01.2019 1:00:00;3022,282300576;2737,030549714;2567,968461935;2350,483908160
23.01.2019 2:00:00;2687,506113589;2473,144644091;2455,448961959;2071,432470510
23.01.2019 3:00:00;2138,801296925;2093,932577318;2227,185183062;2000
23.01.2019 4:00:00;2000;2000;2061,053656992;2121,180776197
23.01.2019 5:00:00;2218,054186149;2148,761265342;2000;2220,517473835
23.01.2019 6:00:00;2421,964038767;2288,443069245;2088,365457784;2235,714087247
23.01.2019 7:00:00;2423,812007467;2295,048217518;2175,183552170;2281,091658666
23.01.2019 8:00:00;2521,312096048;2358,169566443;2119,152889312;2427,718326210
23.01.2019 9:00:00;2745,950353402;2498,046710455;2244,260693724;2563,999528930
23.01.2019 10:00:00;2946,391761364;2650,897240977;2315,913201173;2724,834457627
23.01.2019 11:00:00;3170,461596887;2817,831890687;2402,765389120;2789,370742231
23.01.2019 12:00:00;3286,341774101;2933,732880958;2427,470744130;2850,922471400
23.01.2019 13:00:00;3479,045562600;3005,296483156;2596,391113500;3056,292876865
23.01.2019 14:00:00;3795,101788980;3296,898909075;2476,064988905;3300,079906395
23.01.2019 15:00:00;4334,139448364;3675,897320495;2722,152026937;3511,714223486
23.01.2019 16:00:00;4912,832386145;3973,994714531;2966,328775713;3878,723866670
23.01.2019 17:00:00;5161,720658392;4280,334650567;2892,719069716;3862,910971850
23.01.2019 18:00:00;5125,334039425;4135,379291950;3253,300782353;3431,268794935
23.01.2019 19:00:00;4764,436338958;3987,170787589;3403,826152713;3511,651058785
23.01.2019 20:00:00;4623,529168764;3778,029537150;2864,790986801;3097,916033415
23.01.2019 21:00:00;4182,122606504;3488,422473503;2742,082713582;3019,512445522
23.01.2019 22:00:00;4008,707206176;3388,719149166;2917,236864464;2920,869035593
23.01.2019 23:00:00;3848,252974322;3253,548621598;2877,037519657;2851,087405722
24.01.2019 0:00:00;3444,752506000;2999,321348513;2539,752167881;2582,524759452
24.01.2019 1:00:00;3015,735690793;2680,905332975;2661,674763192;2344,641243150
24.01.2019 2:00:00;2615,713504470;2449,229301385;2425,818608714;2156,147291918
24.01.2019 3:00:00;2259,505673962;2171,350942073;2182,573601527;2118,910043893
24.01.2019 4:00:00;2216,745045943;2155,130187139;2100,731166657;2168,247996231
24.01.2019 5:00:00;2326,221768720;2238,433561328;2063,756364577;2262,825293481
24.01.2019 6:00:00;2478,883921100;2331,850623449;2123,152429909;2285,326367320
24.01.2019 7:00:00;2524,888166277;2342,066260442;2219,228440305;2346,210185800
24.01.2019 8:00:00;2624,358934950;2435,010774359;2196,453503416;2491,982466164
